star_age,star_mass,log_R,log_Teff,log_L
1.300415003670640755e+10,1.000000000000000000e+00,6.870538175802981540e-01,3.671146741041238837e+00,1.013387709360191957e+00
1.300719951916019630e+10,1.000000000000000000e+00,6.918891569253794449e-01,3.670851042006047393e+00,1.021875591909587433e+00
1.301015977738529015e+10,1.000000000000000000e+00,6.966683460028415542e-01,3.670555366455476420e+00,1.030251267862227538e+00
1.301303291222007179e+10,1.000000000000000000e+00,7.013898620870766543e-01,3.670260003296213380e+00,1.038512847393645799e+00
1.301582390816138077e+10,1.000000000000000000e+00,7.060691516490044117e-01,3.669966978115871914e+00,1.046699325796134783e+00
1.301853975123120308e+10,1.000000000000000000e+00,7.106924286246206757e-01,3.669673948394077900e+00,1.054773760860191034e+00
1.302117505457100487e+10,1.000000000000000000e+00,7.152633510820218810e-01,3.669381157139089300e+00,1.062744440755037711e+00
1.302373690696002388e+10,1.000000000000000000e+00,7.197724380507686259e-01,3.669090765936896759e+00,1.070601049883763256e+00
1.302623261930904388e+10,1.000000000000000000e+00,7.242458346941571534e-01,3.668800837376888779e+00,1.078388128930507284e+00
1.302866479546395683e+10,1.000000000000000000e+00,7.286833618720086614e-01,3.668508375952447498e+00,1.086093337588445173e+00
1.303102583904319763e+10,1.000000000000000000e+00,7.330512254450508580e-01,3.668219166379564466e+00,1.093672226442997220e+00
1.303333353588175011e+10,1.000000000000000000e+00,7.374014642100569228e-01,3.667929346419258163e+00,1.101213424131784802e+00
1.303557891846706390e+10,1.000000000000000000e+00,7.416916598558429552e-01,3.667641769002452090e+00,1.108643505756134573e+00
1.303776473452179718e+10,1.000000000000000000e+00,7.459333385903542668e-01,3.667353637962236235e+00,1.115974339064290444e+00
1.303990441752861595e+10,1.000000000000000000e+00,7.501498054872763888e-01,3.667066561459614515e+00,1.123258966847648033e+00
1.304199210221450233e+10,1.000000000000000000e+00,7.543208411047269690e-01,3.666781922416983086e+00,1.130462481912025252e+00
1.304402918329524994e+10,1.000000000000000000e+00,7.584540560454461344e-01,3.666496237325388208e+00,1.137586171427084514e+00
1.304601504478285217e+10,1.000000000000000000e+00,7.625373958560560661e-01,3.666213847789660640e+00,1.144623292905391887e+00
1.304795328920617676e+10,1.000000000000000000e+00,7.665782451720750679e-01,3.665932225502694486e+00,1.151578502389566161e+00
1.304984573443606758e+10,1.000000000000000000e+00,7.705851814596379468e-01,3.665648907867775641e+00,1.158459104425015873e+00
1.305169411074963379e+10,1.000000000000000000e+00,7.745421019794411777e-01,3.665370750769695096e+00,1.165260317072298824e+00
1.305349902947528648e+10,1.000000000000000000e+00,7.784657784460626839e-01,3.665091007181830118e+00,1.171988695654083923e+00
1.305526182992378998e+10,1.000000000000000000e+00,7.823406696317415365e-01,3.664815548126064026e+00,1.178636641802377483e+00
1.305698580612331009e+10,1.000000000000000000e+00,7.861861247542215603e-01,3.664540580934426028e+00,1.185227683280785982e+00
1.305866906725731659e+10,1.000000000000000000e+00,7.899835849839794699e-01,3.664265688171384205e+00,1.191723032688132289e+00
1.306031672893561363e+10,1.000000000000000000e+00,7.937485900481777712e-01,3.663993554913287376e+00,1.198164509784142906e+00
1.306192808974364471e+10,1.000000000000000000e+00,7.974815747237479213e-01,3.663718358363322380e+00,1.204529692935421670e+00
1.306350322081883240e+10,1.000000000000000000e+00,8.011694472603047013e-01,3.663449422217987639e+00,1.210829693427197595e+00
1.306504381729018784e+10,1.000000000000000000e+00,8.048176960450313944e-01,3.663181979867656590e+00,1.217056421595327453e+00
1.306655190330286026e+10,1.000000000000000000e+00,8.084361378581128577e-01,3.662912498926102156e+00,1.223215381455273310e+00
1.306802895105670547e+10,1.000000000000000000e+00,8.120139331736030419e-01,3.662647726858671238e+00,1.229311883816528894e+00
1.306947456092109299e+10,1.000000000000000000e+00,8.155541951084651631e-01,3.662384411270804829e+00,1.235339145334787059e+00
1.307089100793931389e+10,1.000000000000000000e+00,8.190701506962254630e-01,3.662120775206444190e+00,1.241316512252864879e+00
1.307227805762421799e+10,1.000000000000000000e+00,8.225416072066903395e-01,3.661860325875557098e+00,1.247217627950247598e+00
1.307363648564321899e+10,1.000000000000000000e+00,8.259842741800932364e-01,3.661599375447930349e+00,1.253059160186545729e+00
1.307496845711317062e+10,1.000000000000000000e+00,8.293930008007593946e-01,3.661340773981049068e+00,1.258842207560354698e+00
1.307627385279657936e+10,1.000000000000000000e+00,8.327634957539581384e-01,3.661085040297086479e+00,1.264560262730898721e+00
1.307755297001554489e+10,1.000000000000000000e+00,8.361023058185029777e-01,3.660830234974222996e+00,1.270218661568536467e+00
1.307880774898542786e+10,1.000000000000000000e+00,8.394086642388510766e-01,3.660575849334462895e+00,1.275813835850192923e+00
1.308003843532308388e+10,1.000000000000000000e+00,8.426926051412872987e-01,3.660319995837779228e+00,1.281358303668328036e+00
1.308124516137249756e+10,1.000000000000000000e+00,8.459331472448149425e-01,3.660070240848156242e+00,1.286840367916893380e+00
1.308242996211899185e+10,1.000000000000000000e+00,8.491393465621991377e-01,3.659822825707755634e+00,1.292263105990058003e+00
1.308359298630998421e+10,1.000000000000000000e+00,8.523138301395094540e-01,3.659575609355679493e+00,1.297623207736375850e+00
1.308473435058400726e+10,1.000000000000000000e+00,8.554609466427822717e-01,3.659330313920833078e+00,1.302936259003534714e+00
1.308585487995618057e+10,1.000000000000000000e+00,8.585724836602954824e-01,3.659086056079931204e+00,1.308182301674954529e+00
1.308695529585770226e+10,1.000000000000000000e+00,8.616518130867332204e-01,3.658844240887827226e+00,1.313373699759411872e+00
1.308803636978261185e+10,1.000000000000000000e+00,8.647028266118146345e-01,3.658603883210172381e+00,1.318514296098958427e+00
1.308909838483773422e+10,1.000000000000000000e+00,8.677159135350042130e-01,3.658366198908876488e+00,1.323589732740152680e+00
1.309014164520697021e+10,1.000000000000000000e+00,8.706963126033464562e-01,3.658129453855701207e+00,1.328603550664136046e+00
1.309116684448658371e+10,1.000000000000000000e+00,8.736497788962501732e-01,3.657892622735714472e+00,1.333563158769995871e+00
1.309217431729926491e+10,1.000000000000000000e+00,8.765646641121785931e-01,3.657660941541798660e+00,1.338466204426189243e+00
1.309316457625043297e+10,1.000000000000000000e+00,8.794454894507872655e-01,3.657430056555759368e+00,1.343304315159250528e+00
1.309413850452975845e+10,1.000000000000000000e+00,8.822944188003996047e-01,3.657201456999330969e+00,1.348087775632761609e+00
1.309509609797255135e+10,1.000000000000000000e+00,8.851032261836607740e-01,3.656976414035542966e+00,1.352805218544131272e+00
1.309603841510369110e+10,1.000000000000000000e+00,8.878789019445698649e-01,3.656753221547294430e+00,1.357463800112955754e+00
1.309696544102441025e+10,1.000000000000000000e+00,8.906216528211622352e-01,3.656531426981637800e+00,1.362062123603515751e+00
1.309787799096656990e+10,1.000000000000000000e+00,8.933261237226344242e-01,3.656311807196610975e+00,1.366592586266351494e+00
1.309877576603825951e+10,1.000000000000000000e+00,8.959933206862988886e-01,3.656095250466038671e+00,1.371060753271391208e+00
1.309965945552742958e+10,1.000000000000000000e+00,8.986185000663852174e-01,3.655881608316680964e+00,1.375456543434131929e+00
1.310052979585718918e+10,1.000000000000000000e+00,9.012057136969393589e-01,3.655670221447329116e+00,1.379785423217834595e+00
1.310138692165601730e+10,1.000000000000000000e+00,9.037519019046469371e-01,3.655462906498727627e+00,1.384048539838840686e+00
1.310223157967480087e+10,1.000000000000000000e+00,9.062598941115148632e-01,3.655257857177107716e+00,1.388244326966097564e+00
1.310306408215247726e+10,1.000000000000000000e+00,9.087164446496862613e-01,3.655056602993000947e+00,1.392352411306014837e+00
1.310388404428140450e+10,1.000000000000000000e+00,9.111334731438182066e-01,3.654855939135083442e+00,1.396383812862609153e+00
1.310469247775656509e+10,1.000000000000000000e+00,9.134945346551121004e-01,3.654662711341102987e+00,1.400333024709275342e+00
1.310548967685628700e+10,1.000000000000000000e+00,9.158096182068546920e-01,3.654472635347607579e+00,1.404202887838778890e+00
1.310627595265800095e+10,1.000000000000000000e+00,9.180690333407526271e-01,3.654285791484554569e+00,1.407974342654363609e+00
1.310705114926418877e+10,1.000000000000000000e+00,9.202692252416815322e-01,3.654104015774287451e+00,1.411647623615151392e+00
1.310781600814810562e+10,1.000000000000000000e+00,9.224152140121859578e-01,3.653927424999949825e+00,1.415233238058809073e+00
1.310857125613948822e+10,1.000000000000000000e+00,9.244938505149414842e-01,3.653756085521187025e+00,1.418705153149268483e+00
1.310931727066536331e+10,1.000000000000000000e+00,9.265115266677239614e-01,3.653589229183889397e+00,1.422073080105644483e+00
1.311005415723369980e+10,1.000000000000000000e+00,9.284544142079776963e-01,3.653430427574566153e+00,1.425323648748857641e+00
1.311078153166668510e+10,1.000000000000000000e+00,9.303176042192385919e-01,3.653277650954414923e+00,1.428438922290773849e+00
1.311150126614748001e+10,1.000000000000000000e+00,9.321026686651316950e-01,3.653130054990198161e+00,1.431418667325694116e+00
1.311221298740316963e+10,1.000000000000000000e+00,9.337987723093404968e-01,3.652992000991315713e+00,1.434258658618581039e+00
1.311291674815920639e+10,1.000000000000000000e+00,9.354017389824301754e-01,3.652862077700777199e+00,1.436944898802606563e+00
1.311361252569430351e+10,1.000000000000000000e+00,9.369023377010851084e-01,3.652739199989097685e+00,1.439454585393199260e+00
1.311430138801882744e+10,1.000000000000000000e+00,9.382963195291608161e-01,3.652628072448460106e+00,1.441798038886801470e+00
1.311498346192265701e+10,1.000000000000000000e+00,9.395749918543269130e-01,3.652527300253082476e+00,1.443952294755622479e+00
1.311565939337129593e+10,1.000000000000000000e+00,9.407291725797902737e-01,3.652437749352462681e+00,1.445902452604069133e+00
1.311632981831053352e+10,1.000000000000000000e+00,9.417538913981166049e-01,3.652359911644163848e+00,1.447640539407526017e+00
1.311699489587396431e+10,1.000000000000000000e+00,9.426338469651318608e-01,3.652295250102494339e+00,1.449141804374879827e+00
1.311765516841801834e+10,1.000000000000000000e+00,9.433680459509388161e-01,3.652243960155931113e+00,1.450405042560241720e+00
1.311831102245071793e+10,1.000000000000000000e+00,9.439463060860330268e-01,3.652202841650295628e+00,1.451397088807887537e+00
1.311896294379148102e+10,1.000000000000000000e+00,9.443494115044567261e-01,3.652182092807823466e+00,1.452120304274847395e+00
1.311948172408251762e+10,1.000000000000000000e+00,9.445386193853059220e-01,3.652177802478110191e+00,1.452481558717689358e+00
1.054841054370402344e+04,1.000000000000000000e+00,-5.533072697747306451e-02,3.751596444926501572e+00,-1.495825642143016609e-01
2.320650319614884575e+04,1.000000000000000000e+00,-5.538643077190393005e-02,3.751578367016307869e+00,-1.497662834439376645e-01
3.839621437908264488e+04,1.000000000000000000e+00,-5.545297451074475414e-02,3.751557055272806807e+00,-1.499846178956248388e-01
5.662386779860318347e+04,1.000000000000000000e+00,-5.553236814513010794e-02,3.751531065128525189e+00,-1.502473657415212549e-01
7.849705190202784433e+04,1.000000000000000000e+00,-5.562697993704174282e-02,3.751499922422587119e+00,-1.505611601490962070e-01
1.047448728261374199e+05,1.000000000000000000e+00,-5.573956461075105923e-02,3.751462619064640513e+00,-1.509355429283020800e-01
1.362422579350689484e+05,1.000000000000000000e+00,-5.587330135445684604e-02,3.751417954843833336e+00,-1.513816732989418379e-01
1.740391200657867594e+05,1.000000000000000000e+00,-5.603182418918225410e-02,3.751364509659115054e+00,-1.519124997072658356e-01
2.193953546226480976e+05,1.000000000000000000e+00,-5.621923502738575273e-02,3.751300604878711198e+00,-1.525429405052888265e-01
2.738228360908817267e+05,1.000000000000000000e+00,-5.644008699509196758e-02,3.751224269416011392e+00,-1.532899862915010902e-01
3.391358138527621049e+05,1.000000000000000000e+00,-5.669931946169400744e-02,3.751133206300259815e+00,-1.541727036877110213e-01
4.175113871670185472e+05,1.000000000000000000e+00,-5.700157505674104119e-02,3.751025471518688814e+00,-1.552081540040900209e-01
5.115620751441261964e+05,1.000000000000000000e+00,-5.735215538905565069e-02,3.750898014460264385e+00,-1.564191429024142099e-01
6.244229007166554220e+05,1.000000000000000000e+00,-5.775615963438369971e-02,3.750747094385523894e+00,-1.578308316920324084e-01
7.598558914036905626e+05,1.000000000000000000e+00,-5.821746641998198912e-02,3.750569017948520489e+00,-1.594657510112442167e-01
9.223754802281326847e+05,1.000000000000000000e+00,-5.873788360076245135e-02,3.750360123380221733e+00,-1.613421636460007635e-01
1.117398986817463068e+06,1.000000000000000000e+00,-5.931569435869255003e-02,3.750117688823099371e+00,-1.634675233903503666e-01
1.351427194724659668e+06,1.000000000000000000e+00,-5.994319931413218810e-02,3.749841027838798801e+00,-1.658291772384294926e-01
1.632261044213295681e+06,1.000000000000000000e+00,-6.060928464180876524e-02,3.749527083124446936e+00,-1.684171267511904990e-01
1.969261663599658525e+06,1.000000000000000000e+00,-6.129091020598715495e-02,3.749178527123810944e+00,-1.711746018820920756e-01
2.373662406863294542e+06,1.000000000000000000e+00,-6.195500796233251173e-02,3.748802743228509815e+00,-1.740059329759895967e-01
2.858943298779657576e+06,1.000000000000000000e+00,-6.255986913731842458e-02,3.748408220493559373e+00,-1.767937462657617476e-01
3.441280369079292752e+06,1.000000000000000000e+00,-6.305229402344245115e-02,3.748015221481775683e+00,-1.793505920851436175e-01
4.140084853438855615e+06,1.000000000000000000e+00,-6.337963730501035287e-02,3.747643933960930429e+00,-1.814904287316621845e-01
4.978650234670330770e+06,1.000000000000000000e+00,-6.349475701319541587e-02,3.747321610187445362e+00,-1.830099632419696087e-01
5.984928692148100585e+06,1.000000000000000000e+00,-6.337551972249588772e-02,3.747068174484642356e+00,-1.837852314717853819e-01
7.192462841121423990e+06,1.000000000000000000e+00,-6.303298630759104904e-02,3.746898880759701456e+00,-1.837773395417369171e-01
8.641503819889411330e+06,1.000000000000000000e+00,-6.251898716110160237e-02,3.746809937044422778e+00,-1.831051161098748714e-01
1.038035299441099912e+07,1.000000000000000000e+00,-6.190930661955344055e-02,3.746789873073237409e+00,-1.819660109115184277e-01
1.246697200383690186e+07,1.000000000000000000e+00,-6.128761635695513521e-02,3.746814144312251571e+00,-1.806255454302669039e-01
1.497091481514798664e+07,1.000000000000000000e+00,-6.071555714019905015e-02,3.746860739301910215e+00,-1.792950470381195760e-01
1.797564618872128800e+07,1.000000000000000000e+00,-6.021473524781585651e-02,3.746919698098740703e+00,-1.780575680660307081e-01
2.158132383700924739e+07,1.000000000000000000e+00,-5.977696796610134505e-02,3.746991808388168810e+00,-1.768935923448886061e-01
2.590813701495479792e+07,1.000000000000000000e+00,-5.938242926599394955e-02,3.747083003960635317e+00,-1.757397326548073568e-01
3.110031282848946378e+07,1.000000000000000000e+00,-5.901608107479045656e-02,3.747194849700893560e+00,-1.745596533113696613e-01
3.733092380473105609e+07,1.000000000000000000e+00,-5.866866613865188984e-02,3.747324714270449331e+00,-1.733453651608687363e-01
4.480765697622097284e+07,1.000000000000000000e+00,-5.833107028458488219e-02,3.747467532626994835e+00,-1.720989000265518432e-01
5.377973678200887144e+07,1.000000000000000000e+00,-5.799883814999227255e-02,3.747613158032595315e+00,-1.708519341349654386e-01
6.454623254895434529e+07,1.000000000000000000e+00,-5.766840501304418276e-02,3.747750128876465858e+00,-1.696431844855862681e-01
7.746602746928891540e+07,1.000000000000000000e+00,-5.733359034961683226e-02,3.747872968104189795e+00,-1.684821982478362512e-01
9.296978137369039655e+07,1.000000000000000000e+00,-5.698888749373387519e-02,3.747980414058160292e+00,-1.673630087201876671e-01
1.115742860589721650e+08,1.000000000000000000e+00,-5.662865186011526580e-02,3.748075053447516680e+00,-1.662639798955258541e-01
